      occcnt,        pcnt,     p_level,        xcnt,   rest_zcnt,rest_z_level,      udistr,    escape1m,  escape1p5m,    escape2m,,
           3,           4,    0.950761,           3,      23    ,    0.469923,    0.000073,    0.116387,    0.186992,    0.243179,,
           3,           4,    0.950761,           3,      24    ,    0.474195,    0.000097,    0.055455,    0.108143,    0.156007,,
           3,           4,    0.950761,           3,      25    ,    0.478489,    0.000122,    0.023873,    0.058557,    0.095606,,
           3,           4,    0.950761,           3,      26    ,    0.482805,    0.000149,    0.009258,    0.029756,    0.056490,,
           3,           4,    0.950761,           3,      27    ,    0.487144,    0.000177,    0.003251,    0.014544,    0.033485,,
           3,           4,    0.950761,           3,      28    ,    0.491505,    0.000207,    0.001133,    0.007819,    0.022583,,
           3,           4,    0.950761,           3,      29    ,    0.495889,    0.000245,    0.000767,    0.006803,    0.021488,,
           3,           4,    0.950761,           3,      30    ,    0.500295,    0.000285,    0.001722,    0.010991,    0.029832,,
           3,           4,    0.950761,           3,      31    ,    0.504724,    0.000320,    0.005039,    0.022081,    0.049140,,
           3,           4,    0.950761,           3,      32    ,    0.509177,    0.000369,    0.013696,    0.043931,    0.082532,,
           3,           4,    0.950761,           3,      33    ,    0.513652,    0.000411,    0.033525,    0.082339,    0.134142,,
           3,           4,    0.950761,           3,      34    ,    0.518151,    0.000451,    0.073890,    0.144315,    0.208205,,
           3,           4,    0.950761,           3,      35    ,    0.522673,    0.000488,    0.147104,    0.236650,    0.307931,,
           3,           4,    0.950761,           3,      36    ,    0.527218,    0.000505,    0.265732,    0.364010,    0.434467,,
           3,           4,    0.950761,           3,      37    ,    0.531787,    0.000507,    0.435228,    0.524999,    0.584498,,
           3,           4,    0.950761,           3,      38    ,    0.536380,    0.000480,    0.637166,    0.701756,    0.742303,,
           4,           4,    0.950761,           1,      70    ,    0.696623,    0.000149,    0.637763,    0.722631,    0.785759,,
           4,           4,    0.950761,           1,      71    ,    0.702070,    0.000203,    0.451512,    0.577461,    0.673250,,
           4,           4,    0.950761,           1,      72    ,    0.707546,    0.000258,    0.318522,    0.472031,    0.591224,,
           4,           4,    0.950761,           1,      73    ,    0.713050,    0.000292,    0.268300,    0.431221,    0.559192,,
           4,           4,    0.950761,           1,      74    ,    0.718583,    0.000319,    0.308349,    0.462355,    0.583088,,
           4,           4,    0.950761,           1,      75    ,    0.724144,    0.000323,    0.434543,    0.561668,    0.660054,,
           4,           4,    0.950761,           1,      76    ,    0.729735,    0.000302,    0.620160,    0.706704,    0.772565,,
           4,           4,    0.950761,           2,      47    ,    0.578801,    0.000031,    0.609378,    0.671826,    0.712665,,
           4,           4,    0.950761,           2,      48    ,    0.583637,    0.000046,    0.405135,    0.490002,    0.549509,,
           4,           4,    0.950761,           2,      49    ,    0.588499,    0.000057,    0.240441,    0.332411,    0.403906,,
           4,           4,    0.950761,           2,      50    ,    0.593385,    0.000072,    0.130343,    0.215988,    0.292245,,
           4,           4,    0.950761,           2,      51    ,    0.598298,    0.000081,    0.067221,    0.141646,    0.218349,,
           4,           4,    0.950761,           2,      52    ,    0.603235,    0.000093,    0.039791,    0.106699,    0.182933,,
           4,           4,    0.950761,           2,      53    ,    0.608198,    0.000100,    0.041131,    0.109145,    0.186031,,
           4,           4,    0.950761,           2,      54    ,    0.613187,    0.000105,    0.071491,    0.148910,    0.227344,,
           4,           4,    0.950761,           2,      55    ,    0.618202,    0.000109,    0.138047,    0.227684,    0.306164,,
           4,           4,    0.950761,           2,      56    ,    0.623243,    0.000109,    0.251629,    0.347406,    0.420915,,
           4,           4,    0.950761,           2,      57    ,    0.628310,    0.000107,    0.418464,    0.505956,    0.566752,,
           4,           4,    0.950761,           2,      58    ,    0.633403,    0.000097,    0.621789,    0.685392,    0.726714,,
           4,           4,    0.950761,           3,      29    ,    0.495889,    0.000058,    0.595303,    0.655773,    0.693753,,
           4,           4,    0.950761,           3,      30    ,    0.500295,    0.000092,    0.390188,    0.470504,    0.523796,,
           4,           4,    0.950761,           3,      31    ,    0.504724,    0.000126,    0.227742,    0.311786,    0.372194,,
           4,           4,    0.950761,           3,      32    ,    0.509177,    0.000166,    0.120467,    0.193701,    0.252376,,
           4,           4,    0.950761,           3,      33    ,    0.513652,    0.000209,    0.057844,    0.113041,    0.163937,,
           4,           4,    0.950761,           3,      34    ,    0.518151,    0.000253,    0.025115,    0.062103,    0.102921,,
           4,           4,    0.950761,           3,      35    ,    0.522673,    0.000294,    0.009916,    0.032915,    0.064737,,
           4,           4,    0.950761,           3,      36    ,    0.527218,    0.000345,    0.003894,    0.018916,    0.045267,,
           4,           4,    0.950761,           3,      37    ,    0.531787,    0.000389,    0.002646,    0.016079,    0.041839,,
           4,           4,    0.950761,           3,      38    ,    0.536380,    0.000442,    0.005091,    0.023418,    0.053784,,
           4,           4,    0.950761,           3,      39    ,    0.540996,    0.000488,    0.013199,    0.043027,    0.082474,,
           4,           4,    0.950761,           3,      40    ,    0.545637,    0.000535,    0.032330,    0.079705,    0.130865,,
           4,           4,    0.950761,           3,      41    ,    0.550301,    0.000573,    0.071636,    0.140034,    0.202562,,
           4,           4,    0.950761,           3,      42    ,    0.554990,    0.000609,    0.143439,    0.230814,    0.300603,,
           4,           4,    0.950761,           3,      43    ,    0.559703,    0.000616,    0.260621,    0.357051,    0.426301,,
           4,           4,    0.950761,           3,      44    ,    0.564440,    0.000613,    0.429308,    0.517904,    0.576684,,
           4,           4,    0.950761,           3,      45    ,    0.569202,    0.000569,    0.631794,    0.695914,    0.736195,,
           1,           5,    0.958175,           1,      61    ,    0.648842,    0.000199,    0.624240,    0.699768,    0.756545,,
           1,           5,    0.958175,           1,      62    ,    0.654042,    0.000327,    0.428060,    0.538573,    0.625077,,
           1,           5,    0.958175,           1,      63    ,    0.659269,    0.000455,    0.278430,    0.412248,    0.521467,,
           1,           5,    0.958175,           1,      64    ,    0.664522,    0.000574,    0.200389,    0.344549,    0.465590,,
           1,           5,    0.958175,           1,      65    ,    0.669803,    0.000665,    0.198817,    0.342834,    0.464006,,
           1,           5,    0.958175,           1,      66    ,    0.675112,    0.000728,    0.274044,    0.407575,    0.517178,,
           1,           5,    0.958175,           1,      67    ,    0.680448,    0.000735,    0.421958,    0.532322,    0.619407,,
           1,           5,    0.958175,           1,      68    ,    0.685812,    0.000700,    0.618270,    0.693916,    0.751312,,
           1,           5,    0.958175,           2,      38    ,    0.536380,    0.000025,    0.602344,    0.663757,    0.703187,,
           1,           5,    0.958175,           2,      39    ,    0.540996,    0.000040,    0.397612,    0.480088,    0.536617,,
           1,           5,    0.958175,           2,      40    ,    0.545637,    0.000056,    0.233953,    0.321758,    0.388176,,
           1,           5,    0.958175,           2,      41    ,    0.550301,    0.000073,    0.125084,    0.204333,    0.273075,,
           1,           5,    0.958175,           2,      42    ,    0.554990,    0.000085,    0.061807,    0.126860,    0.193559,,
           1,           5,    0.958175,           2,      43    ,    0.559703,    0.000101,    0.030978,    0.084670,    0.148875,,
           1,           5,    0.958175,           2,      44    ,    0.564440,    0.000118,    0.023097,    0.073887,    0.138007,,
           1,           5,    0.958175,           2,      45    ,    0.569202,    0.000132,    0.035135,    0.093120,    0.160322,,
           1,           5,    0.958175,           2,      46    ,    0.573989,    0.000143,    0.071215,    0.143888,    0.215725,,
           1,           5,    0.958175,           2,      47    ,    0.578801,    0.000153,    0.141188,    0.229555,    0.304150,,
           1,           5,    0.958175,           2,      48    ,    0.583637,    0.000159,    0.257086,    0.353219,    0.424688,,
           1,           5,    0.958175,           2,      49    ,    0.588499,    0.000154,    0.425112,    0.513234,    0.572983,,
           1,           5,    0.958175,           2,      50    ,    0.593385,    0.000142,    0.627949,    0.691846,    0.732577,,
           1,           5,    0.958175,           3,      21    ,    0.461445,    0.000028,    0.589034,    0.648804,    0.686302,,
