     qtr, qtr_win,id,  l_ult3m,  l_ult5m,  l_ult9m, l_ult13m, l_ugt13m,      u_q,      Xjf,      Yjf, data_qtr,data_qtr3,
       1,       1, 0,  -0.8788,  -0.3713,  -1.6054,  -2.6122,  -3.3249,   0.0337,
       2,       2, 0,  -0.9356,  -0.4763,  -1.3507,  -2.5018,  -3.2723,   0.0364,
       3,       3, 0,  -0.9995,  -0.4946,  -1.4372,  -2.2580,  -3.0360,   0.0402,
       4,       4, 0,  -1.0404,  -0.5463,  -1.3768,  -2.2136,  -2.8261,   0.0419,
       5,       5, 0,  -1.1698,  -0.6099,  -1.3490,  -2.0994,  -2.5961,   0.0395,
       6,       6, 0,  -1.0241,  -0.6186,  -1.3855,  -2.0602,  -2.4808,   0.0337,
       7,       7, 0,  -0.9482,  -0.4939,  -1.6284,  -2.1760,  -2.5257,   0.0319,
       8,       8, 0,  -0.9359,  -0.4482,  -1.5585,  -2.4915,  -2.6887,   0.0325,
       9,       9, 0,  -0.9388,  -0.4963,  -1.3744,  -2.5085,  -2.8677,   0.0312,
      10,      10, 0,  -0.9441,  -0.4792,  -1.4414,  -2.3304,  -3.0600,   0.0290,
      11,      11, 0,  -0.9865,  -0.5209,  -1.4093,  -2.1771,  -3.0299,   0.0203,
      12,      12, 0,  -0.6645,  -0.3490,  -1.7799,  -2.5410,  -3.0533,   0.0203,
      13,      13, 0,  -0.7167,  -0.2836,  -1.8462,  -2.8682,  -3.4338,   0.0225,
      14,      14, 0,  -0.7152,  -0.3332,  -1.5493,  -3.1015,  -3.6515,   0.0255,
      15,      15, 0,  -0.8089,  -0.3408,  -1.5988,  -2.7393,  -3.8159,   0.0307,
      16,      16, 0,  -0.9618,  -0.4465,  -1.3848,  -2.5029,  -3.5774,   0.0323,
      17,      17, 0,  -1.0274,  -0.5533,  -1.3005,  -2.2352,  -3.0884,   0.0290,
      18,      18, 0,  -0.8753,  -0.4685,  -1.5453,  -2.2384,  -2.9153,   0.0292,
      19,      19, 0,  -0.9432,  -0.4367,  -1.5741,  -2.3972,  -2.8885,   0.0298,
      20,      20, 0,  -0.9008,  -0.4643,  -1.4348,  -2.4993,  -2.9737,   0.0307,
      21,      21, 0,  -0.9692,  -0.4804,  -1.4589,  -2.3324,  -2.9580,   0.0294,
      22,      22, 0,  -0.9139,  -0.4894,  -1.4293,  -2.3386,  -2.9747,   0.0274,
      23,      23, 0,  -0.8417,  -0.4152,  -1.6142,  -2.3438,  -3.1061,   0.0290,
      24,      24, 0,  -0.9542,  -0.4501,  -1.4588,  -2.5342,  -2.9844,   0.0276,
      25,      25, 0,  -0.8755,  -0.4454,  -1.4855,  -2.4233,  -3.1137,   0.0276,
      26,      26, 0,  -0.8315,  -0.3989,  -1.5989,  -2.4502,  -3.2062,   0.0325,
      27,      27, 0,  -0.9560,  -0.4688,  -1.4262,  -2.4777,  -2.9938,   0.0366,
      28,      28, 0,  -0.9897,  -0.5002,  -1.3989,  -2.3375,  -2.9926,   0.0411,
      29,      29, 0,  -1.0590,  -0.5437,  -1.3923,  -2.1718,  -2.8663,   0.0463,
      30,      30, 0,  -1.1601,  -0.6273,  -1.3257,  -2.0582,  -2.6222,   0.0480,
      31,      31, 0,  -1.1463,  -0.6396,  -1.3526,  -2.0433,  -2.4732,   0.0495,
      32,      32, 0,  -1.2079,  -0.6578,  -1.3746,  -2.0084,  -2.3556,   0.0490,
      33,      33, 0,  -1.1665,  -0.6792,  -1.3230,  -2.0358,  -2.3429,   0.0452,
      34,      34, 0,  -1.0428,  -0.5689,  -1.5202,  -2.0417,  -2.4607,   0.0481,
      35,      35, 0,  -1.1861,  -0.6193,  -1.3762,  -2.1379,  -2.3944,   0.0472,
      36,      36, 0,  -1.1238,  -0.6461,  -1.3345,  -2.1060,  -2.3982,   0.0421,
      37,      37, 0,  -1.0674,  -0.5877,  -1.4952,  -1.9996,  -2.4677,   0.0390,
      38,      38, 0,  -1.0144,  -0.5421,  -1.4873,  -2.2360,  -2.4581,   0.0374,
      39,      39, 0,  -1.0152,  -0.5296,  -1.4593,  -2.2919,  -2.5550,   0.0361,
      40,      40, 0,  -0.8665,  -0.4775,  -1.5123,  -2.2986,  -2.8321,   0.0396,
      41,      41, 0,  -1.0248,  -0.4429,  -1.5521,  -2.4073,  -2.8826,   0.0468,
      42,      42, 0,  -1.2041,  -0.6674,  -1.1346,  -2.3128,  -2.7116,   0.0419,
      43,      43, 0,  -1.0662,  -0.6113,  -1.4053,  -1.9354,  -2.6928,   0.0382,
      44,      44, 0,  -1.0386,  -0.5604,  -1.5182,  -2.0270,  -2.5490,   0.0357,
      45,      45, 0,  -0.9691,  -0.5068,  -1.5094,  -2.3618,  -2.4976,   0.0362,
      46,      46, 0,  -0.9821,  -0.5074,  -1.4640,  -2.3239,  -2.6776,   0.0348,
      47,      47, 0,  -0.9127,  -0.4688,  -1.4950,  -2.3839,  -2.8505,   0.0385,
      48,      48, 0,  -1.0413,  -0.5227,  -1.4042,  -2.2645,  -2.8534,   0.0402,
      49,      49, 0,  -1.0831,  -0.5829,  -1.3253,  -2.1868,  -2.7531,   0.0370,
      50,      50, 0,  -0.9793,  -0.5239,  -1.5265,  -2.0790,  -2.7265,   0.0366,
      51,      51, 0,  -0.9645,  -0.4893,  -1.5028,  -2.3470,  -2.6770,   0.0405,
      52,      52, 0,  -1.1083,  -0.5834,  -1.3225,  -2.2573,  -2.6466,   0.0368,
      53,      53, 0,  -0.9616,  -0.5336,  -1.4639,  -2.1912,  -2.6533,   0.0348,
      54,      54, 0,  -0.9626,  -0.4511,  -1.6079,  -2.2974,  -2.7761,   0.0374,
      55,      55, 0,  -1.0637,  -0.5834,  -1.2811,  -2.3315,  -2.7011,   0.0335,
      56,      56, 0,  -0.9410,  -0.5026,  -1.5026,  -2.2197,  -2.7511,   0.0326,
      57,      57, 0,  -0.8723,  -0.4439,  -1.5501,  -2.4085,  -2.8770,   0.0347,
      58,      58, 0,  -0.9369,  -0.4350,  -1.5182,  -2.5276,  -2.9229,   0.0408,
      59,      59, 0,  -1.0985,  -0.5495,  -1.3021,  -2.3093,  -2.9666,   0.0432,
      60,      60, 0,  -1.0613,  -0.5899,  -1.3460,  -2.1003,  -2.7660,   0.0473,
      61,      61, 0,  -1.1165,  -0.6009,  -1.3997,  -2.0497,  -2.5740,   0.0502,
      62,      62, 0,  -1.1769,  -0.6278,  -1.3617,  -2.0794,  -2.4646,   0.0542,
      63,      63, 0,  -1.1869,  -0.6615,  -1.3491,  -2.0206,  -2.3870,   0.0576,
      64,      64, 0,  -1.2383,  -0.7161,  -1.3162,  -1.9525,  -2.2900,   0.0586,
      65,      65, 0,  -1.2704,  -0.6986,  -1.3999,  -1.8964,  -2.2444,   0.0623,
      66,      66, 0,  -1.1758,  -0.6987,  -1.3657,  -1.9763,  -2.2163,   0.0715,
      67,      67, 0,  -1.4694,  -0.7855,  -1.2961,  -1.8915,  -2.1233,   0.0754,
      68,      68, 0,  -1.5071,  -0.9514,  -1.2061,  -1.7699,  -1.9372,   0.0682,
      69,      69, 0,  -1.2553,  -0.7988,  -1.5212,  -1.6723,  -1.9390,   0.0634,
      70,      70, 0,  -1.2788,  -0.7111,  -1.4836,  -1.9959,  -1.9229,   0.0610,
      71,      71, 0,  -1.1755,  -0.6627,  -1.3832,  -2.1819,  -2.1122,   0.0635,
      72,      72, 0,  -1.2863,  -0.7211,  -1.3164,  -1.9262,  -2.3029,   0.0608,
      73,      73, 0,  -1.2074,  -0.7064,  -1.3567,  -1.9374,  -2.2539,   0.0607,
      74,      74, 0,  -1.2167,  -0.6622,  -1.4456,  -1.9557,  -2.2332,   0.0612,
      75,      75, 0,  -1.3179,  -0.7504,  -1.2955,  -2.0090,  -2.1207,   0.0533,
      76,      76, 0,  -1.1639,  -0.7156,  -1.3949,  -1.9413,  -2.1225,   0.0435,
      77,      77, 0,  -1.0390,  -0.5765,  -1.5676,  -2.0693,  -2.2698,   0.0374,
      78,      78, 0,  -0.8816,  -0.4437,  -1.6375,  -2.4148,  -2.5971,   0.0411,
      79,      79, 0,  -0.9792,  -0.4745,  -1.4417,  -2.4938,  -2.8359,   0.0481,
      80,      80, 0,  -1.1824,  -0.5945,  -1.2424,  -2.2681,  -2.8832,   0.0503,
      81,      81, 0,  -1.1212,  -0.6510,  -1.2902,  -1.9497,  -2.7975,   0.0526,
      82,      82, 0,  -1.1133,  -0.5993,  -1.4646,  -1.9782,  -2.5093,   0.0631,
      83,      83, 0,  -1.4233,  -0.7766,  -1.2341,  -2.0273,  -2.1438,   0.0608,
      84,      84, 0,  -1.1811,  -0.7239,  -1.3703,  -1.9053,  -2.1860,   0.0651,
      85,      85, 0,  -1.2951,  -0.6912,  -1.4615,  -1.8563,  -2.1992,   0.0721,
      86,      86, 0,  -1.3991,  -0.8280,  -1.2224,  -2.0129,  -2.0031,   0.0729,
      87,      87, 0,  -1.4041,  -0.8400,  -1.3326,  -1.7391,  -2.0495,   0.0722,
      88,      88, 0,  -1.3595,  -0.8278,  -1.3718,  -1.7615,  -1.9836,   0.0683,
      89,      89, 0,  -1.2949,  -0.7589,  -1.4584,  -1.8909,  -1.9089,   0.0684,
      90,      90, 0,  -1.2967,  -0.7440,  -1.3824,  -1.9546,  -2.0234,   0.0698,
      91,      91, 0,  -1.3405,  -0.7784,  -1.3107,  -1.8852,  -2.1252,   0.0651,
      92,      92, 0,  -1.2187,  -0.7276,  -1.3976,  -1.8910,  -2.1301,   0.0616,
      93,      93, 0,  -1.1943,  -0.6760,  -1.4443,  -1.9949,  -2.1249,   0.0613,
      94,      94, 0,  -1.1719,  -0.6570,  -1.4001,  -2.0939,  -2.1911,   0.0637,
      95,      95, 0,  -1.2808,  -0.6945,  -1.3239,  -2.0280,  -2.2732,   0.0634,
      96,      96, 0,  -1.2410,  -0.7395,  -1.3060,  -1.9019,  -2.2782,   0.0581,
      97,      97, 0,  -1.2178,  -0.6957,  -1.4279,  -1.8911,  -2.2024,   0.0551,
      98,      98, 0,  -1.0672,  -0.5902,  -1.5170,  -2.1232,  -2.2370,   0.0599,
      99,      99, 0,  -1.2158,  -0.6327,  -1.3539,  -2.1795,  -2.3276,   0.0648,
     100,     100, 0,  -1.3002,  -0.7441,  -1.2186,  -1.9956,  -2.3723,   0.0656,
     101,     101, 0,  -1.1645,  -0.6927,  -1.3947,  -1.8405,  -2.3741,   0.0758,
     102,     102, 0,  -1.5122,  -0.8063,  -1.2891,  -1.8484,  -2.1162,   0.0768,
     103,     103, 0,  -1.3525,  -0.8839,  -1.2510,  -1.8341,  -1.9599,   0.0773,
     104,     104, 0,  -1.3983,  -0.7868,  -1.5138,  -1.6761,  -1.9838,   0.0814,
     105,     105, 0,  -1.4142,  -0.8900,  -1.2638,  -1.8906,  -1.8591,   0.0820,
     106,     106, 0,  -1.2911,  -0.7428,  -1.4876,  -1.8379,  -1.9721,   0.0952,
     107,     107, 0,  -1.5592,  -0.9241,  -1.2120,  -1.8136,  -1.9487,   0.0959,
     108,     108, 0,  -1.6832,  -1.0670,  -1.2455,  -1.6231,  -1.7668,   0.0809,
     109,     109, 0,  -1.3374,  -0.8828,  -1.5515,  -1.5754,  -1.7867,   0.0688,
     110,     110, 0,  -1.0582,  -0.6137,  -1.6938,  -2.1134,  -1.8708,   0.0786,
     111,     111, 0,  -1.3051,  -0.6532,  -1.3410,  -2.3621,  -2.0888,   0.0921,
     112,     112, 0,  -1.5248,  -0.8928,  -1.0598,  -1.9102,  -2.3443,   0.0926,
     113,     113, 0,  -1.5667,  -0.9980,  -1.2827,  -1.4337,  -2.1569,   0.0819,
     114,     114, 0,  -1.4422,  -0.9198,  -1.5151,  -1.6003,  -1.7160,   0.0710,
     115,     115, 0,  -1.2849,  -0.7685,  -1.5477,  -2.0047,  -1.6668,   0.0623,
     116,     116, 0,  -1.1592,  -0.6600,  -1.4599,  -2.1351,  -2.0200,   0.0557,
     117,     117, 0,  -1.1373,  -0.6203,  -1.4149,  -2.1025,  -2.3318,   0.0468,
     118,     118, 0,  -1.0181,  -0.5489,  -1.4925,  -2.1411,  -2.5244,   0.0398,
     119,     119, 0,  -0.9320,  -0.4840,  -1.5522,  -2.3289,  -2.5966,   0.0355,
     120,     120, 0,  -0.9067,  -0.4414,  -1.5450,  -2.4569,  -2.8496,   0.0360,
     121,       2, 0,  -0.4051,  -0.1177,  -2.4022,  -4.0508,  -5.7780,   0.0087,
     122,       3, 0,  -0.3734,  -0.1202,  -2.3594,  -4.2333,  -5.4463,   0.0086,
     123,       4, 0,  -0.3658,  -0.0958,  -2.5181,  -4.9748,  -5.5626,   0.0087,
     124,       5, 0,  -0.3658,  -0.0971,  -2.4582,  -5.0837,  -7.1632,   0.0087,
     125,       6, 0,  -0.3829,  -0.1085,  -2.3933,  -4.4983,  -7.8656,   0.0087,
     126,       7, 0,  -0.4121,  -0.1171,  -2.3302,  -4.4844,  -6.2422,   0.0086,
     127,       8, 0,  -0.3809,  -0.1117,  -2.3274,  -5.0958,  -6.1944,   0.0082,
     128,       9, 0,  -0.3742,  -0.1045,  -2.4367,  -4.5539,  -6.7134,   0.0083,
     129,      10, 0,  -0.3754,  -0.1123,  -2.3912,  -4.2501,  -7.8336,   0.0085,
     130,      11, 0,  -0.3741,  -0.1096,  -2.4018,  -4.3265,-Infinity,   0.0086,
     131,      12, 0,  -0.3816,  -0.1104,  -2.3851,  -4.4477,  -7.1558,   0.0086,
     132,      13, 0,  -0.4117,  -0.1083,  -2.3979,  -4.5531,  -6.7503,   0.0086,
     133,      14, 0,  -0.3823,  -0.1141,  -2.3209,  -4.7672,  -6.7596,   0.0087,
     134,      15, 0,  -0.3776,  -0.1047,  -2.4863,  -4.1660,  -7.2570,   0.0095,
     135,      16, 0,  -0.4521,  -0.1347,  -2.1913,  -4.3364,  -6.7931,   0.0090,
     136,      17, 0,  -0.4099,  -0.1204,  -2.3044,  -4.4100,  -6.5203,   0.0091,
     137,      18, 0,  -0.4093,  -0.1246,  -2.2823,  -4.3029,  -6.4720,   0.0087,
     138,      19, 0,  -0.4027,  -0.1159,  -2.3628,  -4.3777,  -5.8975,   0.0085,
     139,      20, 0,  -0.3943,  -0.1126,  -2.3200,  -5.0689,  -6.2321,   0.0085,
     140,      21, 0,  -0.4160,  -0.1211,  -2.2378,  -5.0173,  -7.2145,   0.0091,
     141,      22, 0,  -0.4177,  -0.1222,  -2.2653,  -4.5236,  -7.9248,   0.0093,
     142,      23, 0,  -0.4369,  -0.1277,  -2.2502,  -4.3097,  -6.8487,   0.0095,
     143,      24, 0,  -0.4225,  -0.1255,  -2.2660,  -4.4632,  -5.9185,   0.0087,
     144,      25, 0,  -0.3751,  -0.1149,  -2.3346,  -4.6797,  -6.0234,   0.0083,
     145,      26, 0,  -0.4000,  -0.1106,  -2.3337,  -4.9114,  -7.8018,   0.0082,
     146,      27, 0,  -0.3628,  -0.1178,  -2.3063,  -4.4994,  -7.7952,   0.0081,
     147,      28, 0,  -0.3617,  -0.0959,  -2.5197,  -4.5846,  -7.1495,   0.0085,
     148,      29, 0,  -0.3834,  -0.0962,  -2.4772,  -5.0192,  -6.7538,   0.0086,
     149,      30, 0,  -0.4141,  -0.1178,  -2.2950,  -4.6891,  -6.7685,   0.0087,
     150,      31, 0,  -0.3952,  -0.1239,  -2.3026,  -4.2080,  -6.4052,   0.0081,
     151,      32, 0,  -0.4048,  -0.1097,  -2.3876,  -4.4899,  -7.0926,   0.0081,
     152,      33, 0,  -0.3990,  -0.1227,  -2.2858,  -4.3769,  -6.7441,   0.0085,
     153,      34, 0,  -0.3980,  -0.1158,  -2.3660,  -4.2755,  -6.4727,   0.0087,
     154,      35, 0,  -0.4003,  -0.1262,  -2.2599,  -4.3683,  -6.5084,   0.0090,
     155,      36, 0,  -0.4051,  -0.1165,  -2.3445,  -4.3727,  -6.5418,   0.0093,
     156,      37, 0,  -0.4157,  -0.1213,  -2.2593,  -4.7034,  -7.2291,   0.0092,
     157,      38, 0,  -0.4265,  -0.1155,  -2.3316,  -4.4261,-Infinity,   0.0092,
     158,      39, 0,  -0.3803,  -0.1108,  -2.3403,  -4.7549,-Infinity,   0.0105,
     159,      40, 0,  -0.5021,  -0.1391,  -2.1394,  -4.4099,-Infinity,   0.0105,
     160,      41, 0,  -0.4166,  -0.1430,  -2.1408,  -4.1768,  -8.0889,   0.0109,
     161,      42, 0,  -0.4899,  -0.1456,  -2.1818,  -3.8865,  -6.1303,   0.0108,
     162,      43, 0,  -0.4914,  -0.1532,  -2.1093,  -4.0109,  -5.9568,   0.0104,
     163,      44, 0,  -0.4501,  -0.1654,  -2.0682,  -3.8519,  -5.3399,   0.0098,
     164,      45, 0,  -0.4661,  -0.1521,  -2.1549,  -3.9592,  -5.0963,   0.0093,
     165,      46, 0,  -0.4168,  -0.1291,  -2.2550,  -4.4382,  -5.4191,   0.0091,
     166,      47, 0,  -0.4194,  -0.1288,  -2.2484,  -4.5861,  -5.2792,   0.0092,
     167,      48, 0,  -0.4396,  -0.1341,  -2.2211,  -4.1924,  -6.2465,   0.0087,
     168,      49, 0,  -0.4134,  -0.1386,  -2.1294,  -4.7719,  -6.2070,   0.0083,
     169,      50, 0,  -0.3805,  -0.1081,  -2.3596,  -4.8832,  -7.8276,   0.0084,
     170,      51, 0,  -0.3878,  -0.1071,  -2.4083,  -4.4572,-Infinity,   0.0084,
     171,      52, 0,  -0.3870,  -0.1034,  -2.4829,  -4.3045,  -6.7024,   0.0082,
     172,      53, 0,  -0.4018,  -0.1304,  -2.2448,  -4.2791,  -6.0137,   0.0082,
     173,      54, 0,  -0.4248,  -0.1314,  -2.2612,  -4.1045,  -6.0263,   0.0083,
     174,      55, 0,  -0.4018,  -0.1078,  -2.4635,  -4.0959,  -7.8571,   0.0087,
     175,      56, 0,  -0.4080,  -0.1165,  -2.3604,  -4.4481,  -5.5467,   0.0086,
     176,      57, 0,  -0.3835,  -0.1064,  -2.4782,  -4.3383,  -5.5322,   0.0085,
     177,      58, 0,  -0.3917,  -0.0958,  -2.5142,  -4.7703,  -6.2519,   0.0087,
     178,      59, 0,  -0.3852,  -0.1039,  -2.3734,  -5.2066,-Infinity,   0.0092,
     179,      60, 0,  -0.4275,  -0.1109,  -2.3216,  -4.9819,-Infinity,   0.0098,
     180,      61, 0,  -0.3937,  -0.1167,  -2.3188,  -4.4630,  -8.2242,   0.0125,
     181,      62, 0,  -0.5389,  -0.1520,  -2.1051,  -4.1043,  -5.9099,   0.0148,
     182,      63, 0,  -0.6177,  -0.2339,  -1.7148,  -3.7759,  -5.1805,   0.0161,
     183,      64, 0,  -0.6325,  -0.2473,  -1.7436,  -3.3211,  -4.8201,   0.0183,
     184,      65, 0,  -0.7128,  -0.2805,  -1.6580,  -3.1625,  -4.4427,   0.0191,
     185,      66, 0,  -0.7427,  -0.3147,  -1.6124,  -2.8349,  -4.4327,   0.0195,
     186,      67, 0,  -0.7135,  -0.3315,  -1.5833,  -2.8104,  -4.0919,   0.0218,
     187,      68, 0,  -0.7955,  -0.3504,  -1.5790,  -2.7171,  -3.7571,   0.0228,
     188,      69, 0,  -0.8013,  -0.3700,  -1.5382,  -2.6836,  -3.6422,   0.0226,
     189,      70, 0,  -0.7652,  -0.3609,  -1.5786,  -2.6387,  -3.6804,   0.0266,
     190,      71, 0,  -0.8446,  -0.3604,  -1.5904,  -2.6786,  -3.5041,   0.0365,
     191,      72, 0,  -0.9888,  -0.4933,  -1.3120,  -2.4895,  -3.2927,   0.0418,
     192,      73, 0,  -1.1563,  -0.5929,  -1.2869,  -2.0860,  -3.0580,   0.0442,
     193,      74, 0,  -1.0888,  -0.6195,  -1.3493,  -1.9951,  -2.7130,   0.0472,
     194,      75, 0,  -1.2280,  -0.6727,  -1.3671,  -1.9824,  -2.3319,   0.0464,
     195,      76, 0,  -1.1029,  -0.6185,  -1.4609,  -2.0613,  -2.2836,   0.0484,
     196,      77, 0,  -1.1077,  -0.6221,  -1.3977,  -2.0830,  -2.3919,   0.0529,
     197,      78, 0,  -1.1924,  -0.6206,  -1.3675,  -2.1415,  -2.4063,   0.0572,
     198,      79, 0,  -1.2685,  -0.6989,  -1.2664,  -2.0197,  -2.4270,   0.0597,
     199,      80, 0,  -1.4219,  -0.8372,  -1.2227,  -1.7744,  -2.2724,   0.0489,
     200,      81, 0,  -1.0526,  -0.6461,  -1.5383,  -1.8904,  -2.2060,   0.0460,
     201,      82, 0,  -1.0694,  -0.5481,  -1.5863,  -2.1784,  -2.2630,   0.0490,
     202,      83, 0,  -1.2106,  -0.6456,  -1.2801,  -2.2991,  -2.3298,   0.0465,
     203,      84, 0,  -1.0938,  -0.6325,  -1.3575,  -2.0187,  -2.5433,   0.0438,
     204,      85, 0,  -1.1059,  -0.5842,  -1.4638,  -2.0366,  -2.5177,   0.0413,
     205,      86, 0,  -1.0731,  -0.5897,  -1.3968,  -2.2027,  -2.4350,   0.0383,
     206,      87, 0,  -0.9671,  -0.5103,  -1.5165,  -2.2368,  -2.6115,   0.0411,
     207,      88, 0,  -1.0179,  -0.5053,  -1.4555,  -2.3293,  -2.7178,   0.0449,
     208,      89, 0,  -1.1306,  -0.6124,  -1.2829,  -2.1785,  -2.6953,   0.0420,
     209,      90, 0,  -1.0747,  -0.5728,  -1.4178,  -2.0770,  -2.6811,   0.0409,
     210,      91, 0,  -1.0095,  -0.5621,  -1.4318,  -2.1365,  -2.6168,   0.0412,
     211,      92, 0,  -1.0168,  -0.5311,  -1.4500,  -2.2696,  -2.6023,   0.0463,
     212,      93, 0,  -1.1173,  -0.5640,  -1.3810,  -2.2018,  -2.6718,   0.0529,
     213,      94, 0,  -1.2336,  -0.6844,  -1.2384,  -2.0665,  -2.5369,   0.0552,
     214,      95, 0,  -1.2296,  -0.7038,  -1.3465,  -1.8695,  -2.3976,   0.0564,
     215,      96, 0,  -1.2351,  -0.6972,  -1.3993,  -1.8960,  -2.2531,   0.0566,
     216,      97, 0,  -1.1623,  -0.6630,  -1.3951,  -2.0719,  -2.1989,   0.0618,
     217,      98, 0,  -1.3474,  -0.7528,  -1.2861,  -1.9258,  -2.2364,   0.0597,
     218,      99, 0,  -1.2722,  -0.7520,  -1.3529,  -1.8384,  -2.1981,   0.0577,
     219,     100, 0,  -1.1390,  -0.6383,  -1.5198,  -1.9596,  -2.1877,   0.0642,
     220,     101, 0,  -1.3203,  -0.7130,  -1.3107,  -2.0793,  -2.1613,   0.0663,
     221,     102, 0,  -1.2301,  -0.7264,  -1.2902,  -1.9511,  -2.3125,   0.0745,
     222,     103, 0,  -1.3925,  -0.7973,  -1.3150,  -1.7697,  -2.2017,   0.0793,
     223,     104, 0,  -1.5136,  -0.9104,  -1.2709,  -1.7578,  -1.9337,   0.0764,
     224,     105, 0,  -1.4427,  -0.8995,  -1.3969,  -1.6540,  -1.8671,   0.0731,
     225,     106, 0,  -1.4726,  -0.9068,  -1.4117,  -1.7165,  -1.7558,   0.0577,
     226,     107, 0,  -1.0689,  -0.6659,  -1.6151,  -1.9932,  -1.8900,   0.0524,
     227,     108, 0,  -1.1049,  -0.5427,  -1.5806,  -2.2583,  -2.2214,   0.0526,
     228,     109, 0,  -1.0663,  -0.5767,  -1.3049,  -2.4503,  -2.5160,   0.0574,
     229,     110, 0,  -1.2508,  -0.6607,  -1.2856,  -1.9643,  -2.7062,   0.0543,
     230,     111, 0,  -1.2121,  -0.7407,  -1.2688,  -1.8757,  -2.4210,   0.0436,
     231,     112, 0,  -1.0226,  -0.5662,  -1.6451,  -1.9610,  -2.3164,   0.0414,
     232,     113, 0,  -1.0050,  -0.5159,  -1.5430,  -2.3304,  -2.3857,   0.0439,
     233,     114, 0,  -1.0892,  -0.5767,  -1.3677,  -2.2849,  -2.5035,   0.0425,
     234,     115, 0,  -1.0265,  -0.5645,  -1.3939,  -2.1673,  -2.6767,   0.0415,
     235,     116, 0,  -1.1278,  -0.5768,  -1.4068,  -2.1117,  -2.6266,   0.0385,
     236,     117, 0,  -0.9775,  -0.5587,  -1.4142,  -2.2058,  -2.5934,   0.0347,
     237,     118, 0,  -0.9695,  -0.4934,  -1.5441,  -2.2087,  -2.7167,   0.0346,
     238,     119, 0,  -0.9652,  -0.4944,  -1.4709,  -2.3319,  -2.7607,   0.0344,
     239,     120, 0,  -0.9024,  -0.4777,  -1.4799,  -2.3444,  -2.8786,   0.0370,
     240,       2, 0,  -1.0307,  -0.4921,  -1.4589,  -2.3064,  -2.8727,   0.0378,
     241,       3, 0,  -0.9917,  -0.4864,  -1.3498,  -2.4929,  -3.1410,   0.0445,
     242,       4, 0,  -1.1371,  -0.5916,  -1.2869,  -2.1152,  -2.9998,   0.0475,
     243,       5, 0,  -1.1817,  -0.6646,  -1.3040,  -1.9593,  -2.6159,   0.0481,
     244,       6, 0,  -1.2134,  -0.6882,  -1.4041,  -1.8970,  -2.2837,   0.0438,
     245,       7, 0,  -1.1282,  -0.6383,  -1.4600,  -2.0799,  -2.1660,   0.0388,
     246,       8, 0,  -1.0175,  -0.5504,  -1.5305,  -2.1896,  -2.3552,   0.0356,
     247,       9, 0,  -0.8904,  -0.4696,  -1.5512,  -2.3833,  -2.6525,   0.0378,
     248,      10, 0,  -1.0084,  -0.4894,  -1.4522,  -2.4123,  -2.7592,   0.0382,
     249,      11, 0,  -0.9936,  -0.5190,  -1.3680,  -2.3327,  -2.9327,   0.0390,
     250,      12, 0,  -1.0745,  -0.5707,  -1.3537,  -2.1387,  -2.8344,   0.0359,
     251,      13, 0,  -0.9336,  -0.5101,  -1.5178,  -2.1849,  -2.6898,   0.0368,
     252,      14, 0,  -1.0491,  -0.5212,  -1.4912,  -2.2586,  -2.5695,   0.0341,
     253,      15, 0,  -0.9452,  -0.5212,  -1.4090,  -2.3651,  -2.6906,   0.0326,
     254,      16, 0,  -0.9571,  -0.4756,  -1.5467,  -2.2158,  -2.8739,   0.0325,
     255,      17, 0,  -0.9214,  -0.4569,  -1.5083,  -2.4337,  -2.8518,   0.0331,
     256,      18, 0,  -1.0101,  -0.5392,  -1.3618,  -2.2778,  -2.8462,   0.0273,
     257,      19, 0,  -0.8513,  -0.4354,  -1.5861,  -2.3642,  -2.9139,   0.0239,
     258,      20, 0,  -0.8080,  -0.3995,  -1.5909,  -2.5491,  -3.0481,   0.0210,
     259,      21, 0,  -0.7595,  -0.3563,  -1.5979,  -2.7941,  -3.3164,   0.0181,
     260,      22, 0,  -0.6809,  -0.3082,  -1.6962,  -2.8174,  -3.8120,   0.0167,
     261,      23, 0,  -0.6388,  -0.2642,  -1.7605,  -3.1891,  -3.9641,   0.0157,
     262,      24, 0,  -0.6371,  -0.2591,  -1.7261,  -3.2497,  -4.4633,   0.0152,
     263,      25, 0,  -0.6106,  -0.2444,  -1.7740,  -3.3115,  -4.5376,   0.0154,
     264,      26, 0,  -0.6148,  -0.2254,  -1.8561,  -3.3057,  -4.7278,   0.0182,
     265,      27, 0,  -0.7124,  -0.2949,  -1.6236,  -3.0658,  -4.4560,   0.0188,
     266,      28, 0,  -0.5878,  -0.2569,  -1.7714,  -3.1006,  -4.4739,   0.0286,
     267,      29, 0,  -0.9188,  -0.3463,  -1.5227,  -2.8315,  -4.1583,   0.0363,
     268,      30, 0,  -1.0971,  -0.5661,  -1.1387,  -2.5159,  -3.4659,   0.0346,
     269,      31, 0,  -0.9907,  -0.5465,  -1.4235,  -1.9650,  -3.2185,   0.0344,
     270,      32, 0,  -1.0869,  -0.5685,  -1.4437,  -2.0694,  -2.6407,   0.0289,
     271,      33, 0,  -0.8870,  -0.4757,  -1.5393,  -2.3786,  -2.6408,   0.0276,
     272,      34, 0,  -0.8518,  -0.4037,  -1.6465,  -2.4451,  -2.9429,   0.0293,
     273,      35, 0,  -0.9494,  -0.4738,  -1.4086,  -2.5262,  -2.9389,   0.0269,
